meters,price,bathrooms,category,link,municipality,operation,owner,phone,rooms,zone
85,298.000,2,Ático ,https://www.indomio.es/anuncios/95241007/,Sant Joan d'Alacant,Venta,,,5,Calle de los Naranjos
130,179.000,2,Piso ,https://www.indomio.es/anuncios/95275617/,Santa Pola,Venta,,,6,Calle Canalejas -  Centre-Port-Platja Llevant
70,149.000,1,Casa adosada ,https://www.indomio.es/anuncios/93641751/,Santa Pola,Venta,,,4, Gran Alacant
65,85.000,1,Ático ,https://www.indomio.es/anuncios/91079371/,Torrevieja,Venta,,https://media.indomio.es/text/tel_91079371_057c2.jpg?k=10799fc9314f30da81ceca5f33ed7d0e,4,Calle Bergantín -  Playa del Cura
88,335.000,2,Piso ,https://www.indomio.es/anuncios/94916741/,Torrevieja,Venta,,https://media.indomio.es/text/tel_94916741_23d8d.jpg?k=bfd040d40419a656f56298e6b18afbc3,5,Calle Radio Murcia -  Playa del Cura
300,65.000,2,Edificio,https://www.indomio.es/anuncios/91091831/,Torremanzanas - La Torre de les Maçanes,Venta,,https://media.indomio.es/text/tel_91091831_e0d1c.jpg?k=a98af1f0ecb473ee98d735cfffa9b931,7,Camino de Jijona
550,700.000,3,Chalet,https://www.indomio.es/anuncios/93958683/,Teulada,Venta,,https://media.indomio.es/text/tel_93958683_c10e3.jpg?k=fcf0175c6903696e75e260b1d72ee928,8,Calle San Sebastián -  Benimeit-La Sabatera
55,320.000,1,Chalet ,https://www.indomio.es/anuncios/91313905/,Teulada,Venta,,,3,Carretera Teulada-Benimarco -  Núcleo
240,640.000,3,Casa rústica ,https://www.indomio.es/anuncios/91024625/,Teulada,Venta,,,7,Camino de San Miguel -  Núcleo
98,225.000,2,Piso ,https://www.indomio.es/anuncios/94123577/,Villajoyosa - La Vila Joiosa,Venta,,https://media.indomio.es/text/tel_94123577_50dbe.jpg?k=3d53e67c89e420716953330232a3ea2c,5,Urbanización Gasparot -  Plans-Gasparot
151,160.000,2,Piso ,https://www.indomio.es/anuncios/95783797/,Polop,Venta,,https://media.indomio.es/text/tel_95783797_69274.jpg?k=3cf623b318fbbb973d7374655bbc85a7,5,Calle Gabriel Miró
80,187.000,2,Apartamento en villa ,https://www.indomio.es/anuncios/90303165/,Pilar de la Horadada,Venta,,https://media.indomio.es/text/tel_90303165_acc71.jpg?k=075a6a049f5db9fa1924c757873c9b2b,6,Calle José Hierro -  Pueblo Latino
64,140.000,1,Piso ,https://www.indomio.es/anuncios/93550115/,Pilar de la Horadada,Venta,,https://media.indomio.es/text/tel_93550115_2cfec.jpg?k=d9c4981cf5d1f45ac17ead32f35895c7,3,Calle Pío XII -  Núcleo
95,137.000,2,Piso ,https://www.indomio.es/anuncios/94392745/,Pilar de la Horadada,Venta,,,5,Carrer Benito Pérez Galdós -  Núcleo
119,139.900,2,Piso ,https://www.indomio.es/anuncios/92708067/,Petrer,Venta,,https://media.indomio.es/text/tel_92708067_b0ea4.jpg?k=3c76a35c63b6ebc1195692e1efc90bba,7,Avenida Elda
450,2.120,3,Casa rústica ,https://www.indomio.es/anuncios/92229831/,Relleu,Venta | Alquiler con opción a compra,,,8,Casa rústica
140,139.000,2,Casa rústica ,https://www.indomio.es/anuncios/93977029/,Salinas,Venta,,https://media.indomio.es/text/tel_93977029_1c672.jpg?k=451384746a12862ac304e6573d65c2db,6,CV-830
113,112.000,2,Piso,https://www.indomio.es/anuncios/94054259/,San Isidro,Venta,,https://media.indomio.es/text/tel_94054259_7b445.jpg?k=428b2baf5a435f3c814668bebdb7760d,5,Calle Lo Gallego
77,144.000,2,Piso ,https://www.indomio.es/anuncios/92635437/,San Vicente del Raspeig - Sant Vicent del Raspeig,Venta,,,5,Avenida Ancha de Castelar -  Alcalde Felipe Mallol
300,380.000,2,Casa unifamiliar ,https://www.indomio.es/anuncios/94715435/,San Vicente del Raspeig - Sant Vicent del Raspeig,Venta,,,6,Calle Setena -  Villamontes-Boqueres
225,300.000,2,Chalet ,https://www.indomio.es/anuncios/95360509/,San Vicente del Raspeig - Sant Vicent del Raspeig,Venta,walr m,https://media.indomio.es/text/tel_95360509_dca8e.jpg?k=e95f213f702c62242f32b3b9b6f37209,7,Partida Raspeig Polígono J -  Los Girasoles
325,375.000,3,Dúplex,https://www.indomio.es/anuncios/93747195/,San Vicente del Raspeig - Sant Vicent del Raspeig,Venta,,,8,Calle Gabriel Miró -  Centro
100,135.000,1,Casa adosada ,https://www.indomio.es/anuncios/90086267/,San Vicente del Raspeig - Sant Vicent del Raspeig,Venta,,,4,Calle Montoyos -  Centro
40,89.000,1,Piso ,https://www.indomio.es/anuncios/93565581/,Mutxamel,Venta,,https://media.indomio.es/text/tel_93565581_b7140.jpg?k=312a802b41badd217c19700861afbdde,2,Calle Elche -  Centro
102,220.000,2,Ático ,https://www.indomio.es/anuncios/95621139/,Mutxamel,Venta,,https://media.indomio.es/text/tel_95621139_4af13.jpg?k=6be5baab6f6e24ff8c15c58863476555,5,Calle del Yeso -  Valle del Sol - Rio Park
240,890.000,2,Chalet ,https://www.indomio.es/anuncios/95113963/,Mutxamel,Venta,,https://media.indomio.es/text/tel_95113963_ee4f5.jpg?k=3dfabf5e971be0072ec0f5d5095a5909,5, nueva
240,85.000,3,Edificio ,https://www.indomio.es/anuncios/94340951/,Monóvar - Monòver,Venta,,https://media.indomio.es/text/tel_94340951_41f31.jpg?k=07c988f458f924072576fad69ec628c3,8,Calle Fundamento
109,150.000,2,Piso ,https://www.indomio.es/anuncios/92776759/,Ondara,Venta,,https://media.indomio.es/text/tel_92776759_08cb5.jpg?k=efb1333ebcce49b8bbd252a57ab50438,5,Calle Germanías
65,48.000,1,Piso,https://www.indomio.es/anuncios/95201117/,Orihuela,Venta,,https://media.indomio.es/text/tel_95201117_487dc.jpg?k=ed0caf202d121114aa8d1dcf66bcef76,4,Travesía La Armengola -  Núcleo Urbano
258,995.000,3,Chalet ,https://www.indomio.es/anuncios/91660891/,Orihuela,Venta,,,8,Dehesa de Campoamor-Aguamarina - Saavedra -  Dehesa de Campoamor-Aguamarina
232,995.000,2,Chalet,https://www.indomio.es/anuncios/89669329/,Orihuela,Venta,,,5,Cabo Roig-La Zenia-La Regia - Calle Carriles -  Cabo Roig-La Zenia-La Regia
93,350.000,2,Piso ,https://www.indomio.es/anuncios/95281873/,L'Alfàs del Pi,Venta,,https://media.indomio.es/text/tel_95281873_ca7fb.jpg?k=76caff403684a6c6730abd20b2976eab,5,Calle Beethoven -  L'Albir
518,999.950,3,Casa rústica ,https://www.indomio.es/anuncios/92202393/,L'Alfàs del Pi,Venta,,https://media.indomio.es/text/tel_92202393_6cbb3.jpg?k=ff8d05037cfa7bbc6ece6fe3523ad8ef,10,Camino dels Alguers -  Urbanizaciones
144,240.000,2,Casa adosada ,https://www.indomio.es/anuncios/92403199/,La Nucia,Venta,,https://media.indomio.es/text/tel_92403199_14d35.jpg?k=8ed557f8454d1d180522cf4fe2031653,5,Calle Bruselas -  El Tossal-Bello Horizonte
137,220.500,3,Chalet ,https://www.indomio.es/anuncios/94866947/,L'Alfàs del Pi,Venta,,https://media.indomio.es/text/tel_94866947_70da8.jpg?k=c8f875f5b5a8523468e00241e8a0753c,6,Calle Poeta Miguel Hernández -  Escandinàvia-El Captivador
240,600.000,2,Chalet ,https://www.indomio.es/anuncios/95747029/,L'Alfàs del Pi,Venta,,https://media.indomio.es/text/tel_95747029_c95d4.jpg?k=b956a18033d487bc5acb0e443489efd7,5,Camino Viejo del Faro -  L'Albir
206,398.000,3,Chalet ,https://www.indomio.es/anuncios/94366333/,La Nucia,Venta,,,8,Calle la Nucía -  Coloma
100,190.000,2,Piso ,https://www.indomio.es/anuncios/91279799/,Guardamar del Segura,Venta,,https://media.indomio.es/text/tel_91279799_82b1c.jpg?k=034dfbe3c9ca8a34c30b98c61c5c1866,5,Avenida de Cartagena -  Centro
75,240.000,2,Piso ,https://www.indomio.es/anuncios/91142541/,Guardamar del Segura,Venta,,,5,Calle Dinamarca -  Guadamar Playa
240,650.000,3,Casa unifamiliar ,https://www.indomio.es/anuncios/94110803/,L'Alfàs del Pi,Venta,,https://media.indomio.es/text/tel_94110803_cc565.jpg?k=1feaca32e429144692f0a8347d43af75,8, Urbanizaciones
70,72.000,1,Piso ,https://www.indomio.es/anuncios/94447583/,Guardamar del Segura,Venta,,https://media.indomio.es/text/tel_94447583_05903.jpg?k=e1ae21f7dd15fafbbdd44b86f64d98dc,4,Calle Crevillente -  Centro
108,120.000,2,Piso ,https://www.indomio.es/anuncios/93987337/,Ibi,Venta,Carmen  Molina,https://media.indomio.es/text/tel_93987337_ad473.jpg?k=2799abc5e3dda614c20b298ab4193b8f,5,Calle de Santa Rita
60,54.000,1,Piso ,https://www.indomio.es/anuncios/95121683/,Jijona - Xixona,Venta,,https://media.indomio.es/text/tel_95121683_d6cd0.jpg?k=b83264166f4267ca1e21c8ca088e0f2b,5,Calle San Vicente
160,179.500,2,Piso ,https://www.indomio.es/anuncios/95178439/,Elche - Elx,Venta | Inmueble con ingresos,,https://media.indomio.es/text/tel_95178439_e824b.jpg?k=3a9920c9f5974339c4647e79f59afefb,6,Pont Nou - Calle Vicente Blasco Ibáñez -  Pont Nou
95,139.000,2,Dúplex ,https://www.indomio.es/anuncios/95501541/,Elche - Elx,Venta,,,5,Pont Nou - Avenida Libertad -  Pont Nou
114,285.000,2,Piso ,https://www.indomio.es/anuncios/90766343/,Elche - Elx,Venta,,https://media.indomio.es/text/tel_90766343_26700.jpg?k=a70dc338e09dcbc2d56d0981f04f46bc,6,Avenida San Bartolomé de Tirajana -  Los Arenales del Sol
110,124.500,2,Piso ,https://www.indomio.es/anuncios/93427521/,Elche - Elx,Venta,,https://media.indomio.es/text/tel_93427521_ca5b2.jpg?k=2fb8a37a1c53a0c97467cfefb158bba6,6,Altabix - Calle Guillem Santacilia -  Altabix
67,55.000,1,Piso ,https://www.indomio.es/anuncios/95910467/,Elche - Elx,Venta,,https://media.indomio.es/text/tel_95910467_bd0ad.jpg?k=676d581ffaff66cb003ac428d4425120,4,San Antoni-El Palmerar - Calle Alingasa -  San Antoni-El Palmerar
85,64.900,1,Piso ,https://www.indomio.es/anuncios/90983181/,Elda,Venta,Virginia Pastorini,https://media.indomio.es/text/tel_90983181_1fbf4.jpg?k=909945119c76460e4a93ace49d8277ed,4,Calle Venus -  Centro
90,140.000,2,Piso ,https://www.indomio.es/anuncios/95210157/,Elda,Venta,,https://media.indomio.es/text/tel_95210157_5088c.jpg?k=b06241f4c61c3c29a7dbcfa012096bf6,5,Calle Dr. Rodríguez Fornos -  Las Trescientas - San Francisco - Ciudad Vergel
149,110.000,2,Piso ,https://www.indomio.es/anuncios/95594381/,Elda,Venta,,https://media.indomio.es/text/tel_95594381_b39d7.jpg?k=96b26a3e9cb70ba76bc8525e5a7bdd1c,6,Calle Padre Manjón -  Plaza de Toros - Avenida Chapí - Trinquete
109,69.900,1,Piso ,https://www.indomio.es/anuncios/95335289/,Elche - Elx,Venta,,,5,Carrús Est-Camí dels Magros - Calle Carlos Antón Pastor -  Carrús Est-Camí dels Magros
90,79.500,1,Piso ,https://www.indomio.es/anuncios/95258219/,Elche - Elx,Venta,,,6,Carrús Est-Camí dels Magros - Calle Diagonal -  Carrús Est-Camí dels Magros
110,76.000,1,Piso ,https://www.indomio.es/anuncios/94985493/,Elche - Elx,Venta,,https://media.indomio.es/text/tel_94985493_5e3e0.jpg?k=134b94751ad886fee3e4eeda4e90dbfa,5,Carrús Est-Camí dels Magros - Calle Camino de los Magros -  Carrús Est-Camí dels Magros
168,144.000,2,Piso ,https://www.indomio.es/anuncios/76793919/,El Verger,Venta,,,7, primera planta
90,120.000,2,Piso,https://www.indomio.es/anuncios/95203253/,Elche - Elx,Venta,,https://media.indomio.es/text/tel_95203253_dd350.jpg?k=5f26bd735c61222888e39b5d236b22fb,4,Carrús Est-Camí dels Magros - Calle Esperidión Porta Requesens -  Carrús Est-Camí dels Magros
123,439.000,3,Chalet ,https://www.indomio.es/anuncios/94827807/,Finestrat,Venta,calin sas,https://media.indomio.es/text/tel_94827807_c8109.jpg?k=bc8b9f199aadb47506d058db62fc444a,6,Calle Cuenca
99,135.000,2,Piso ,https://www.indomio.es/anuncios/92840195/,Finestrat,Venta,,https://media.indomio.es/text/tel_92840195_f3332.jpg?k=5cde4371a96b8a9707b4a056bab272fd,4,Avenida de Aitana
60,43.000,1,Piso ,https://www.indomio.es/anuncios/92956207/,Elda,Venta,,https://media.indomio.es/text/tel_92956207_a3533.jpg?k=b7be3a5de0dcb19d6606128b3585a614,5,Calle La Reina -  Plaza de Toros - Avenida Chapí - Trinquete
1,500.000,,Edificio,https://www.indomio.es/anuncios/91046871/,Benijófar,Venta,,https://media.indomio.es/text/tel_91046871_883a6.jpg?k=a3db34bd9bd222ce19948389c6d17cf1,,Avenida Federico García Lorca
350,490.000,3,Chalet ,https://www.indomio.es/anuncios/95144535/,Callosa d'en Sarrià,Venta,,,8,CV-755
50,40.000,1,Casa unifamiliar ,https://www.indomio.es/anuncios/94950741/,Bolulla,Venta,,https://media.indomio.es/text/tel_94950741_da1d6.jpg?k=a22ede5d3e0be6ae213447df69ef6c13,1,Calle Mayor
130,140.000,2,Piso ,https://www.indomio.es/anuncios/95383961/,Callosa d'en Sarrià,Venta,,https://media.indomio.es/text/tel_95383961_db58a.jpg?k=9ae864d027b6f1d292a9d77c2d1e9055,6,Avenida Jaime I
182,260.000,1,Chalet ,https://www.indomio.es/anuncios/93975609/,Callosa d'en Sarrià,Venta,,https://media.indomio.es/text/tel_93975609_3920f.jpg?k=5b432c44fd651f8bc0c9df22417e2e68,4,CV-715
55,167.000,1,Piso ,https://www.indomio.es/anuncios/95812429/,Benidorm,Venta,,https://media.indomio.es/text/tel_95812429_d0853.jpg?k=fc9b5dee20584a31e703582579803581,2,Calle Marbella -  Poble de Llevant
78,144.900,1,Piso,https://www.indomio.es/anuncios/95671157/,Benidorm,Venta | Inmueble con ingresos,,,4,Avinguda del Rei Jaume I -  Platja de Ponent
55,225.000,1,Piso ,https://www.indomio.es/anuncios/95495325/,Benidorm,Venta,,,3,Calle de Bonn -  Racó de l'Oix
70,200.000,1,Piso ,https://www.indomio.es/anuncios/91727807/,Benidorm,Venta,,https://media.indomio.es/text/tel_91727807_9a48c.jpg?k=fadb60ad0aba8b749de618ca1ef21832,5,Avenida de Villajoyosa -  Platja de Ponent
165,326.000,1,Ático ,https://www.indomio.es/anuncios/93030279/,Benidorm,Venta,,https://media.indomio.es/text/tel_93030279_e9183.jpg?k=35d91a7d5f5f68ccf4e61767ba66d7a4,4,Calle Juan Llorca -  Poble de Llevant
150,490.000,2,Piso ,https://www.indomio.es/anuncios/93866559/,Benidorm,Venta,,https://media.indomio.es/text/tel_93866559_d9a06.jpg?k=0f1ae3168c17820653175c9275233ef3,5,Avenida del Murtal -  Platja de Ponent
400,259.000,2,Chalet,https://www.indomio.es/anuncios/95550587/,Aspe,Venta,,https://media.indomio.es/text/tel_95550587_97433.jpg?k=09d97f9ef65b1db126b3610e6957e14d,7,Camino Retiro -  Pedanías Oeste
110,75.000,2,Piso,https://www.indomio.es/anuncios/92437027/,Aspe,Venta,Sara Kou,https://media.indomio.es/text/tel_92437027_0ef5c.jpg?k=5140f6ea6003a6c63867e3125e596b94,7,Calle Santa Faz -  La Serranica - Sagrado Corazón - Casco Urbano
111,289.000,2,Piso,https://www.indomio.es/anuncios/95854517/,Benidorm,Venta,,,4,Avenida Don Vicente Pérez Devesa -  Platja de Ponent
221,275.000,3,Chalet ,https://www.indomio.es/anuncios/76802309/,Beneixama,Venta,,,8,Avenida de Biar
201,175.000,2,Casa unifamiliar ,https://www.indomio.es/anuncios/87427199/,Banyeres de Mariola,Venta,,https://media.indomio.es/text/tel_87427199_0edb4.jpg?k=0e50e9b80b2cb14cbbb6c40518d78b02,6,Calle de la Paz
63,180.000,1,Piso ,https://www.indomio.es/anuncios/91072357/,Benidorm,Venta,,https://media.indomio.es/text/tel_91072357_77d6f.jpg?k=66027534141ee555d5591ca570e05359,4,Carrer Islàndia -  Poble de Llevant
83,122.000,2,Piso,https://www.indomio.es/anuncios/94189001/,Alcoy - Alcoi,Venta,,,4,Calle de Jijona -  Santa Rosa
315,609.900,3,Casa adosada ,https://www.indomio.es/anuncios/95840749/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_95840749_c81a2.jpg?k=3c1dcc8bbeb1ca6774ac7da2bdb2da85,7,L'Albufereta - Calle Olimpo -  L'Albufereta
107,290.000,2,Piso ,https://www.indomio.es/anuncios/95970019/,Alicante - Alacant,Venta,,,5,Pau - Calle Médico Pedro Orts -  Pau
90,45.000,1,Piso ,https://www.indomio.es/anuncios/95931705/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_95931705_649aa.jpg?k=2ada3b6bbc6ee07ec513f6bba919122a,4,Juan XXIII - Calle Maestro Rosillo -  Juan XXIII
124,48.000,2,Piso ,https://www.indomio.es/anuncios/92216467/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_92216467_1617f.jpg?k=24fdf8a2be6e74daba5e21111089ca06,6,Pla de la Vall-llonga - Autovía Alicante -  Pla de la Vall-llonga
70,100.000,1,Piso ,https://www.indomio.es/anuncios/95251063/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_95251063_ae33d.jpg?k=88d5603e74e0f87d5800de5bd6954ca4,3,Alipark - Calle Deportista Benjamín Rodríguez -  Alipark
126,229.000,2,Piso ,https://www.indomio.es/anuncios/95452365/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_95452365_69b65.jpg?k=ad990edd78034c893a31dfbe568be727,6,Babel - Calle Pardo Jimeno -  Babel
118,190.000,1,Piso ,https://www.indomio.es/anuncios/91845827/,Alicante - Alacant,Venta,,,4,Benalúa - Calle Pardo Jimeno -  Benalúa
75,119.000,1,Chalet ,https://www.indomio.es/anuncios/92836985/,Alicante - Alacant,Venta,,,5,L'Albufereta - Calle Zeus -  L'Albufereta
150,285.000,3,Piso ,https://www.indomio.es/anuncios/92799317/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_92799317_f8028.jpg?k=2964e952007408872bff9e6228497cc0,8,Ensanche-Diputación - Calle Alemania -  Ensanche-Diputación
170,460.000,2,Ático ,https://www.indomio.es/anuncios/94865745/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_94865745_e9d96.jpg?k=270b2948f0fa8a63f6d9d24fce9bf417,4,El Garbinet - Calle Bellea del Foc -  El Garbinet
860,5.000,3,Chalet ,https://www.indomio.es/anuncios/95249177/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_95249177_395d8.jpg?k=0da44f3fe4d17b9dd69fd2b08d427e8a,10,El Garbinet - Avenida de Denia -  El Garbinet
180,370.000,3,Casa pareada,https://www.indomio.es/anuncios/95962845/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_95962845_b6317.jpg?k=db8ee25efa70e2cd7066b3d6e902d472,7,L'Albufereta - Calle Vial Flora de España -  L'Albufereta
137,140.000,2,Piso ,https://www.indomio.es/anuncios/90125081/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_90125081_318c4.jpg?k=60ad6d52a3bfbab313f2d4bc46a89dcb,7,Campoamor - Calle Zarandieta -  Campoamor
100,298.000,2,Piso ,https://www.indomio.es/anuncios/93684549/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_93684549_d091b.jpg?k=284293e42f75c50a51bce23557ec47b3,5,Playa de San Juan - Calle Melva -  Playa de San Juan
142,143.000,2,Piso ,https://www.indomio.es/anuncios/88710439/,Alcoy - Alcoi,Venta,,https://media.indomio.es/text/tel_88710439_cba76.jpg?k=4328c35ea652475e6b5e63aa62e88cc3,6,Calle de Santa Rosa -  Santa Rosa
88,125.000,1,Piso ,https://www.indomio.es/anuncios/94509249/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_94509249_b0e2e.jpg?k=2273ed246b11104946922bb132557c96,5,Carolinas - Avenida Jijona -  Carolinas
512,370.000,2,Chalet ,https://www.indomio.es/anuncios/76803033/,Alcoy - Alcoi,Venta,,https://media.indomio.es/text/tel_76803033_26889.jpg?k=87bdd5459a1abd1907cd50001f595e11,8,Carretera de las Llacunes -  Batoy
105,121.000,2,Piso ,https://www.indomio.es/anuncios/95753055/,Alcoy - Alcoi,Venta | Inmueble con ingresos,,https://media.indomio.es/text/tel_95753055_e8a7b.jpg?k=b984976ef57a7a49875b6efe4e69aca0,6,Calle del Camino -  Centro-Zona Alta
135,99.000,2,Piso ,https://www.indomio.es/anuncios/95518909/,Almoradí,Venta,,https://media.indomio.es/text/tel_95518909_3fe53.jpg?k=b51e1c30f2aaa2dbdc8505c137d86e9e,5,Avenida Doctor Marañón
90,126.000,1,Piso ,https://www.indomio.es/anuncios/95210999/,Alcoy - Alcoi,Venta | Alquiler con opción a compra,Aaron Perez,https://media.indomio.es/text/tel_95210999_8b1bf.jpg?k=65c5c669b9b1a515ee618e033a843634,5,Plaza Centenario -  Santa Rosa
116,159.000,2,Piso ,https://www.indomio.es/anuncios/94933939/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_94933939_3b503.jpg?k=338358187253ee6f916271770228419f,5,Campoamor - Calle Teniente Llorca -  Campoamor
14,195.000,1,Casa rústica ,https://www.indomio.es/anuncios/93588041/,Albatera,Venta | Inmueble con ingresos,,,4,Partida La Dehesa
574,299.000,3,Chalet ,https://www.indomio.es/anuncios/86343375/,Alicante - Alacant,Venta | Alquiler con opción a compra,,https://media.indomio.es/text/tel_86343375_0872a.jpg?k=000da9decef9c5ce517330754a5cf23d,10,El Moralet - Avenida de las Aves Acuáticas -  El Moralet
380,378.000,3,Chalet ,https://www.indomio.es/anuncios/91985645/,Elche - Elx,Venta,,,8,El Raval-Puertas Encarnades - Calle Moraira -  El Raval-Puertas Encarnades
110,120.000,2,Piso ,https://www.indomio.es/anuncios/95034555/,Elche - Elx,Venta,,,5,Carrús Oest-El Toscar - Calle José Grau Níñoles -  Carrús Oest-El Toscar
210,499.000,,Chalet ,https://www.indomio.es/anuncios/95339461/,Pedreguer,Venta,,https://media.indomio.es/text/tel_95339461_d4b09.jpg?k=acbfbbbd67736918d2cbabbad9254246,5,Calle del Camp de Morvedre
120,178.000,2,Ático ,https://www.indomio.es/anuncios/95295883/,Ondara,Venta,,,5,Calle Gonzalo Ortolá
