meters,price,bathrooms,category,link,municipality,operation,owner,phone,rooms,zone
107,60000,1,Local comercial,https://www.indomio.es/anuncios/92510251/,Zaragoza,Venta,,609819754,3,Calle Ciudad Fraga
150,185000,1,Local comercial,https://www.indomio.es/anuncios/94110181/,Zaragoza,Venta,,653101197,1,Calle Ainzón
300,220000,3,Casa rústica ,https://www.indomio.es/anuncios/90675346/,Loiu,Venta,,,9,Calle Bizkaia
14,9000,,Garaje - Aparcamiento ,https://www.indomio.es/anuncios/91656141/,Ejea de los Caballeros,Venta,,,,Calle Isabel La Católica - Garaje en Venta
80,220000,1,Piso ,https://www.indomio.es/anuncios/95039497/,Leioa,Venta,,,4,Kandelazubieta kalea
92,312000,2,Piso ,https://www.indomio.es/anuncios/94992425/,Leioa,Venta,Oscar Garcia,607838167,5,Avenida Santa Ana
4000,620000,,Terreno urbanizable,https://www.indomio.es/anuncios/93496477/,La Puebla de Alfindén,Venta,,603165461,,Camino Palomar
130,45000,1,Casa rústica ,https://www.indomio.es/anuncios/92788447/,Daroca,Venta | Alquiler con opción a compra,,615334502,4,Calle Fernando El Católico
306,80000,2,Casa unifamiliar ,https://www.indomio.es/anuncios/94934021/,Almeida de Sayago,Venta | Alquiler con opción a compra,,,5,Calle Medio
130,69000,3,Casa pareada ,https://www.indomio.es/anuncios/92634157/,Zaragoza,Venta,,722202914,7,Calle Mayor -  Casco Antiguo
55,52000,1,Piso,https://www.indomio.es/anuncios/93687459/,Calatayud,Venta,,624431201,4, segunda planta
101,245000,2,Piso ,https://www.indomio.es/anuncios/91976461/,Bilbao,Venta,,656754981,5,Txurdinaga - Calle Fernando Jiménez Miembro DYA -  Txurdinaga
368,200000,1,Casa rústica ,https://www.indomio.es/anuncios/92462657/,Valcabado,Venta,,,5,Calle de la Carretera
78,192000,1,Piso ,https://www.indomio.es/anuncios/95945633/,Basauri,Venta,,649014056,3,Avenida Agirre Lehendakaria -  Urbi
61,59900,1,Piso ,https://www.indomio.es/anuncios/94307165/,Benavente,Venta,,661509163,3,Calle San Carlos Borromeo
550,260000,3,Actividad comercial ,https://www.indomio.es/anuncios/90860563/,Toledo,Venta | Inmueble con ingresos,,639656384,4,Plaza Poeta Antonio Machado - Guardería en Venta
631,770000,1,Trastero - Almacén,https://www.indomio.es/anuncios/95875065/,Valladolid,Venta,,627554090,1,Plaza de Portugalete
13,7750,,Trastero - Almacén,https://www.indomio.es/anuncios/90982941/,Soria,Venta,,620082759,,Calle Los Merineros
130,75900,1,Trastero - Almacén,https://www.indomio.es/anuncios/89458313/,Tavernes de La Valldigna,Venta,,,1,Calle Papa Juan XXIII
16,24000,,Trastero - Almacén,https://www.indomio.es/anuncios/95258635/,Santurtzi,Venta,,,,Avenida Fundación Hogar
75,159000,1,Piso ,https://www.indomio.es/anuncios/90400869/,Barakaldo,Venta,,,4, quinta planta
2,9950,,Trastero - Almacén,https://www.indomio.es/anuncios/95478857/,Bilbao,Venta,,,,Abando Ensanche - Calle San Vicente
573,7700,,Trastero - Almacén,https://www.indomio.es/anuncios/90570241/,València,Venta,,676995136,,Benicalap - Calle de la Florista
1024,1850000,,Terreno urbanizable,https://www.indomio.es/anuncios/93511171/,Zaragoza,Venta,,667742441,,Calle Lugo
11,9000,,Trastero - Almacén,https://www.indomio.es/anuncios/92638821/,Xirivella,Venta | Alquiler con opción a compra,,605134851,,Calle Reyes Católicos
6,10000,,Trastero - Almacén,https://www.indomio.es/anuncios/95319241/,València,Venta,,673200997,,Ciutat Jardí - Avenida Blasco Ibáñez
68,160000,1,Piso ,https://www.indomio.es/anuncios/92871871/,Bilbao,Venta,,,4,Casco Viejo - Zazpi Kaleak - Calle Barrenkale -  Casco Viejo - Zazpi Kaleak
29,36500,1,Trastero - Almacén,https://www.indomio.es/anuncios/92412285/,Pamplona - Iruña,Venta,,692523122,1,Calle Joaquín Jarauta
6,12800,,Trastero - Almacén,https://www.indomio.es/anuncios/94881023/,Villanueva del Pardillo,Venta | Alquiler con opción a compra,,696261667,,Avenida de Madrid
329,110000,,Terreno urbanizable,https://www.indomio.es/anuncios/94123753/,Bárboles,Venta,,,,Calle la Fuente
103,30000,,Trastero - Almacén,https://www.indomio.es/anuncios/91011443/,Treviana,Venta,,628885863,,Camino Valle San Juan
9100,979500,,Terreno urbanizable,https://www.indomio.es/anuncios/93325623/,Zaragoza,Venta | Alquiler con opción a compra,,607320721,,Calle Alguero
100,190000,2,Piso ,https://www.indomio.es/anuncios/95624045/,Zaragoza,Venta,,623030755,7,Calle Joaquín Rodrigo -  Casablanca-Montecanal-Valdespartera
90,422000,2,Piso ,https://www.indomio.es/anuncios/93735059/,Bilbao,Venta,,,6,Errekaldeberri-Larraskitu -  segunda planta
120,120000,1,Casa rústica ,https://www.indomio.es/anuncios/95749937/,Fuentespreadas,Venta,,615769240,5,Calle Toro
5,6000,,Trastero - Almacén,https://www.indomio.es/anuncios/95163173/,Oropesa del Mar - Orpesa,Venta | Alquiler con opción a compra,,669447164,,Paseo Marítimo de la Concha
77,95000,1,Trastero - Almacén,https://www.indomio.es/anuncios/94445497/,Cádiz,Venta,,687017070,1,Calle Madrazo
270,76000,,Trastero - Almacén,https://www.indomio.es/anuncios/95313355/,Valle de Mena,Venta,,644043103,,Carretera Lezana
32,29000,,Trastero - Almacén,https://www.indomio.es/anuncios/94189007/,Mataró,Venta,Color Graph,601983994,,Avinguda de Puig i Cadafalch
10,13000,,Trastero - Almacén,https://www.indomio.es/anuncios/93029777/,Dénia,Venta,,600584017,,Carretera de les Marines a Dénia
55,31000,1,Trastero - Almacén,https://www.indomio.es/anuncios/94105859/,Arteixo,Venta,,626086898,1,Costa de María Pita
48,137000,,Trastero - Almacén,https://www.indomio.es/anuncios/95113767/,Cornellà de Llobregat,Venta,,693002265,,Carrer d'Eduard Gibert
6,3750,,Trastero - Almacén,https://www.indomio.es/anuncios/93134513/,Ames,Venta,,,,Rúa da Xesteira
2138,750000,1,Trastero - Almacén,https://www.indomio.es/anuncios/91933537/,Granada,Venta,,,1,Zaidín-Vergeles - Avenida de América
150,115000,2,Casa adosada ,https://www.indomio.es/anuncios/94121075/,Borja,Venta,,673051905,7,Polígono Florida
110,165000,2,Casa plurifamiliar ,https://www.indomio.es/anuncios/91402221/,Zamora,Venta,,641158526,6,Calle Candelaria Ruiz del Árbol -  La Candelaria
168,178800,,Oficina - Despacho ,https://www.indomio.es/anuncios/95211791/,Reus,Venta,,608026717,2,Carrer de Pau Font de Rubinat
73,60000,2,Piso ,https://www.indomio.es/anuncios/92728395/,Escatrón,Venta,,,5,Calle C
50,122000,1,Oficina - Despacho ,https://www.indomio.es/anuncios/95426787/,València,Venta,,,2,L'Hort de Senabre - Calle Litógrafo Pascual y Abad
70,115000,1,Oficina - Despacho ,https://www.indomio.es/anuncios/93686871/,Santa Cruz de Tenerife,Venta,,619009537,1,Alisios-La Gallega-El Tablero - Avenida Los Majuelos
52,50000,,Oficina - Despacho ,https://www.indomio.es/anuncios/92924373/,Pamplona - Iruña,Venta,,,,
23,64000,2,Oficina - Despacho ,https://www.indomio.es/anuncios/92361093/,Vigo,Venta | Inmueble con ingresos,,639284678,2,Zona Areal-García Barbón - Poeta Carlos Oroza
60,110000,,Oficina - Despacho ,https://www.indomio.es/anuncios/95258315/,Marbella,Venta,,644552950,2,El Higueral-La Merced - Calle Jacinto Benavente
114,88000,1,Oficina - Despacho ,https://www.indomio.es/anuncios/95091523/,Coín,Venta,,622488388,1,Calle Arquímedes
261,575000,,Oficina - Despacho,https://www.indomio.es/anuncios/95269019/,València,Venta,,,,Sant Pau - Calle Hernández Lázaro
70,120000,1,Oficina - Despacho,https://www.indomio.es/anuncios/90222493/,Málaga,Venta,,696085659,4,La Aurora-Alameda - Calle Esperanto
200,1500,2,Oficina - Despacho,https://www.indomio.es/anuncios/94023557/,Málaga,Venta,,,2,La Malagueta-Monte Sancha - Avenida Pries
180,349000,1,Oficina - Despacho,https://www.indomio.es/anuncios/94618465/,Pozuelo de Alarcón,Venta,,,4,Calle Costanilla del Olivar
50,75000,,Oficina - Despacho ,https://www.indomio.es/anuncios/93950863/,Estepona,Venta,,,,Avenida México
42,50000,,Oficina - Despacho ,https://www.indomio.es/anuncios/89847707/,Sevilla,Venta | Inmueble con ingresos,,645544222,1,San Jerónimo-La Bachillera - Calle Arquitectura
77,179000,1,Piso ,https://www.indomio.es/anuncios/92464081/,Bilbao,Venta,,671929872,3,Uribarri - Camino Vía Vieja de Lezama -  Uribarri
286,295000,2,Casa rústica ,https://www.indomio.es/anuncios/92360915/,Fonfría (Zamora),Venta,Jose Hernandez Perez,699016281,7,Calle Real
56,200000,1,Oficina - Despacho ,https://www.indomio.es/anuncios/94292757/,Madrid,Venta,,,2,Argüelles - Calle de Juan Álvarez Mendizábal
118,114000,1,Oficina - Despacho ,https://www.indomio.es/anuncios/94067471/,León,Venta,,696847582,3,Calle Pablo Díez
38,80000,,Oficina - Despacho ,https://www.indomio.es/anuncios/90592021/,Arrecife,Venta | Inmueble con ingresos,,620164246,2,Calle Triana
220,35000,1,Casa rústica ,https://www.indomio.es/anuncios/90060867/,Novallas,Venta,,674742107,5,Calle de la Vírgen
42,85000,2,Oficina - Despacho ,https://www.indomio.es/anuncios/91448081/,San Sebastián - Donostia,Venta,,678421585,,4,Calle de Iparragirre
262,105000,2,Casa adosada ,https://www.indomio.es/anuncios/85466395/,Tarazona,Venta,,617077580,7,Calle Alta Merced
88,184000,1,Oficina - Despacho ,https://www.indomio.es/anuncios/93971129/,Madrid,Venta,,,2,Rejas - Calle de Nanclares de Oca
140,240000,2,Oficina - Despacho ,https://www.indomio.es/anuncios/91060183/,Madrid,Venta,,,2,Buenavista - Calle de la Secoya
167,140000,3,Oficina - Despacho ,https://www.indomio.es/anuncios/92728739/,Cuenca,Venta,,666123015,5,Paseo Cantueso
162,145000,2,Oficina - Despacho ,https://www.indomio.es/anuncios/90592267/,Orihuela,Venta,,+34649932180,2,
220,319000,3,Casa adosada ,https://www.indomio.es/anuncios/95875061/,Valladolid,Venta,,,8,Calle Hernando de Acuña -  Parquesol
140,251000,2,Chalet ,https://www.indomio.es/anuncios/90182743/,Illescas,Venta,,,6,Calle Gustavo Adolfo Bécquer -  Parque Manuel de Vega-Carretera de Ugena
137,55000,1,Casa adosada ,https://www.indomio.es/anuncios/93440835/,Calamocha,Venta,,631499166,6,Calle Ramón y Cajal
119,175000,2,Piso ,https://www.indomio.es/anuncios/76801869/,Xirivella,Venta,,,6,Calle Arte Mayor de la Seda -  San Ramón y Monte de Piedad
124,100000,2,Dúplex ,https://www.indomio.es/anuncios/90987821/,Andorra,Venta,,,7,Avenida Dos de Mayo
101,199000,2,Piso ,https://www.indomio.es/anuncios/95157061/,Valladolid,Venta,Mercedes Peña,690884590,5,Calle Aneto -  Pinar de Jalón
98,72000,1,Actividad comercial ,https://www.indomio.es/anuncios/89928537/,Tavernes de La Valldigna,Venta,,649233467,1,Paseo de Colón
145,180000,2,Casa unifamiliar ,https://www.indomio.es/anuncios/90095701/,Almazán,Venta,,655779395,5,Calle Campanario
750,850000,3,Casa rústica ,https://www.indomio.es/anuncios/91663985/,Muñoveros,Venta,,,10,Plaza Sol
115,135000,1,Dúplex ,https://www.indomio.es/anuncios/95930995/,Vila-rodona,Venta,,619062405,4,Avinguda Vila-Rodona
183,185000,2,Chalet ,https://www.indomio.es/anuncios/95505229/,Valladolid,Venta,,626149696,5,Calle La 41 -  Fuente Berrocal-La Overuela
225,29000,1,Casa unifamiliar ,https://www.indomio.es/anuncios/91704155/,Alloza,Venta,,,6,Calle Hospital
160,323500,1,Oficina - Despacho ,https://www.indomio.es/anuncios/91040821/,Castelldefels,Venta,,,1,Carrer de Pau Casals
289,175000,3,Casa rústica ,https://www.indomio.es/anuncios/93855213/,Valdealgorfa,Venta | Inmueble con ingresos,,,8,Calle Navarra
203,125000,2,Casa unifamiliar ,https://www.indomio.es/anuncios/91962997/,Armuña,Venta,,,7,Calle del Corpus
150,110000,1,Oficina - Despacho ,https://www.indomio.es/anuncios/91727851/,Sabadell,Venta | Inmueble con ingresos,,669869981,5,Avinguda de l'Alcalde Moix
38,70000,1,Oficina - Despacho ,https://www.indomio.es/anuncios/95404277/,Vilanova i la Geltrú,Venta,Mª Dolores Gonzalez Dominguez,610272880,2,Carrer dels Estudis
250,236000,2,Chalet ,https://www.indomio.es/anuncios/93686039/,Valls,Venta | Inmueble con ingresos,,648882519,7,Carrer Espígol
173,285000,2,Piso ,https://www.indomio.es/anuncios/90413637/,Soria,Venta,,615926542,7,Calle Fuenteventura -  El Calaverón-Los Pajaritos
162,55000,2,Casa pareada ,https://www.indomio.es/anuncios/93874143/,Torralba de los Sisones,Venta,,610871076,5,Calle Pilar
160,215000,3,Casa adosada ,https://www.indomio.es/anuncios/95336035/,Segovia,Venta,,658761467,8,Calle de las Carretas -  Área Rural
110,275000,2,Ático ,https://www.indomio.es/anuncios/91605155/,Soria,Venta,,,7,Avenida de Valladolid -  Zona Avenida de Valladolid-Barriada Yagüe
240,81000,3,Chalet ,https://www.indomio.es/anuncios/95734363/,Alcaudete de La Jara,Venta,,627784427,6,Calle Cordel
92,92000,2,Piso ,https://www.indomio.es/anuncios/95149587/,Sarral,Venta,,628340742,6,Carrer Portell
441,13000,1,Casa rústica,https://www.indomio.es/anuncios/91995045/,Fortanete,Venta,,,2,Calle Nevera
70,75000,1,Piso ,https://www.indomio.es/anuncios/92691479/,Tortosa,Venta,,678860120,3,Carrer Barcelona -  Sant Llàtzer
276,212100,3,Casa adosada,https://www.indomio.es/anuncios/95112955/,Santa Oliva,Venta,,689716634,6,Carrer Nou
480,75000,1,Casa rústica ,https://www.indomio.es/anuncios/95950225/,Fuentes Claras,Venta,,,5,Calle San Salvador III
200,22000,,Edificio ,https://www.indomio.es/anuncios/92245607/,Bañón,Venta,,679273866,4,Calle San Valero
77,89000,1,Piso ,https://www.indomio.es/anuncios/95347393/,Almazán,Venta,,600072752,4,Carretera Gomara
65,28000,,Casa unifamiliar ,https://www.indomio.es/anuncios/92836981/,Andorra,Venta,,642502858,,Calle Mosén Francisco
72,80000,1,Piso ,https://www.indomio.es/anuncios/93839749/,Alcorisa,Venta,,,3,Calle Las Arribas
98,35000,1,Piso ,https://www.indomio.es/anuncios/95331771/,Andorra,Venta,,655148307,4,Plaza Autonomía Aragonesa
90,80000,2,Piso ,https://www.indomio.es/anuncios/91703713/,San Leonardo de Yagüe,Venta,,,5,Calle la Fuente
65,80000,2,Dúplex ,https://www.indomio.es/anuncios/91765527/,Rubielos de Mora,Venta,,690188969,4,Calle Cerezo
81,110000,1,Piso,https://www.indomio.es/anuncios/95960117/,Soria,Venta,,,4,Pasaje San Gregorio -  Santa Bárbara
90,118000,2,Piso ,https://www.indomio.es/anuncios/93763033/,Tortosa,Venta,,,6,Avinguda de Barcelona -  Sant Llàtzer
879,400000,,Casa plurifamiliar ,https://www.indomio.es/anuncios/92655953/,Perafort,Venta,Julio Baudin Saez,659050824,,Carrer Joan Fuster
170,460000,2,Casa unifamiliar ,https://www.indomio.es/anuncios/95296719/,Tarragona,Venta,,,7,Carrer de la Mare de Déu del Claustre -  Part Alta
106,170000,2,Piso ,https://www.indomio.es/anuncios/94247047/,Salou,Venta,,635874278,5,Avinguda de Carles Buïgas -  Eixample
335,92000,2,Casa rústica ,https://www.indomio.es/anuncios/92799713/,Monreal del Campo,Venta,,,8,Calle del Oro
110,83500,2,Casa adosada ,https://www.indomio.es/anuncios/91120841/,Tortosa,Venta | Inmueble con ingresos,,,5,Carretera de Benifallet a Tortosa -  Bítem
90,90000,2,Piso ,https://www.indomio.es/anuncios/89302957/,Montblanc,Venta,,646485254,6,Carrer Pintor Potau
500,160000,3,Chalet ,https://www.indomio.es/anuncios/92285701/,Juarros de Voltoya,Venta,,639347958,8,Camino Juarros de Voltoya
110,185000,2,Piso ,https://www.indomio.es/anuncios/91624413/,La Lastrilla,Venta,,,6,Carretera de Valladolid
108,178000,2,Piso ,https://www.indomio.es/anuncios/94843847/,Llorenç del Penedès,Venta,,616196999,5,Carrer Pau Casals
390,325000,3,Casa adosada ,https://www.indomio.es/anuncios/91085567/,La Selva del Camp,Venta | Inmueble con ingresos,,665615975,8,Carrer Ollers
254,225000,3,Casa unifamiliar ,https://www.indomio.es/anuncios/90968115/,Seseña,Venta,,,7,Calle Bajada del Salvador -  Centro
180,165000,3,Casa rústica ,https://www.indomio.es/anuncios/94213807/,La Parrilla,Venta | Inmueble con ingresos,,,8,Carretera a La Parrilla
103,110000,1,Piso ,https://www.indomio.es/anuncios/91491277/,Valladolid,Venta,,610021456,5, segunda planta
193,155000,2,Dúplex ,https://www.indomio.es/anuncios/95221687/,La Unión de Campos,Venta,,631182156,5,Dúplex
90,90000,1,Piso ,https://www.indomio.es/anuncios/94902609/,Horta de Sant Joan,Venta,,+39660649976,5,Carrer del Doctor Enguix
132,32000,1,Casa adosada ,https://www.indomio.es/anuncios/91177849/,Godall,Venta,,,4,Carrer Víctor Pradera
91,110000,1,Piso ,https://www.indomio.es/anuncios/90922427/,L'Ametlla de Mar,Venta,,,6,Carrer Jacint Verdaguer -  Zona l'Ametlla de Mar
176,79000,3,Casa adosada ,https://www.indomio.es/anuncios/82766535/,Godall,Venta,,620750858,9,Carrer Molí
430,440000,3,Casa rústica ,https://www.indomio.es/anuncios/91771939/,Marugán,Venta,,,12,SG-322
250,210000,2,Casa rústica ,https://www.indomio.es/anuncios/94781213/,Santa María La Real de Nieva,Venta,,,6,Plaza Mayor
190,575000,3,Casa unifamiliar ,https://www.indomio.es/anuncios/95296691/,L'Ametlla de Mar,Venta,Mari angeles Garcia,669871689,6,Avinguda tres Cales -  Les Tres Cales
115,99500,2,Piso ,https://www.indomio.es/anuncios/92091811/,Cerezo de Arriba,Venta,,,7,Núcleo La Pinilla
53,125000,1,Piso,https://www.indomio.es/anuncios/95195125/,Salou,Venta,,,3,Carrer del Nord
110,179000,2,Piso ,https://www.indomio.es/anuncios/94384747/,Tarragona,Venta,,607862616,6,Carrer de Florenci Vives -  Part Alta
97,240000,2,Casa adosada,https://www.indomio.es/anuncios/95447773/,L'Ametlla de Mar,Venta,,,5,Urbanització Les tres Cales -  Les Tres Cales
95,83000,2,Piso,https://www.indomio.es/anuncios/91807679/,Ocaña,Venta,,695656842,5,Calle Mariana Pineda -  Puerta de Murcia - Colegios
250,84000,2,Casa plurifamiliar ,https://www.indomio.es/anuncios/95336391/,Mont-roig del Camp,Venta,,689437284,7,Avinguda Verge de la Roca-San Miguel -  Nucli Urbà
80,89900,1,Ático ,https://www.indomio.es/anuncios/91861451/,Riaza,Venta,,,3,Calle Val Bajo
340,235000,,Casa unifamiliar ,https://www.indomio.es/anuncios/95355749/,El Viso de San Juan,Venta,,616511020,,Casa unifamiliar
260,180000,2,Casa plurifamiliar ,https://www.indomio.es/anuncios/95580451/,Amposta,Venta,,,8,Carrer d'Amàlia -  El Grau-Eixample
145,130000,2,Casa adosada ,https://www.indomio.es/anuncios/94023791/,Valencina de la Concepción,Venta,,689007214,7,Calle Autonomía
220,205000,2,Chalet ,https://www.indomio.es/anuncios/91024357/,Talavera de la Reina,Venta | Alquiler con opción a compra,,650406079,6,Calle Cristóbal Colón -  Patrocinio de San José-Talavera la Nueva-Gamonal
137,100000,2,Chalet ,https://www.indomio.es/anuncios/95962843/,Villamanrique de la Condesa,Venta,,,7,Calle Rafael Alberti
200,380000,3,Casa adosada ,https://www.indomio.es/anuncios/94315667/,Cambrils,Venta,,637417012,6,Carrer Moscú -  Vilafortuny-Cap de Sant Pere
400,650000,3,Chalet ,https://www.indomio.es/anuncios/86603157/,Toledo,Venta,,647687516,8,Palomarejos-San Antón - Avenida de Europa -  Palomarejos-San Antón
900,500000,,Edificio ,https://www.indomio.es/anuncios/90630507/,Turégano,Venta,,656873140,,Camino Molino - Hotel en Venta
80,800000,1,Piso ,https://www.indomio.es/anuncios/83152396/,Bargas,Venta,,,4, cuarta planta
250,160000,2,Casa unifamiliar ,https://www.indomio.es/anuncios/92713231/,Tocina,Venta | Alquiler con opción a compra,,686030118,7,Calle Clavel
105,198000,3,Dúplex ,https://www.indomio.es/anuncios/95211677/,Tomares,Venta,,680397489,6,Calle de la Fuente -  Centro
100,166000,1,Casa adosada ,https://www.indomio.es/anuncios/95060229/,Utrera,Venta,,,4,Calle Niño Utrera -  Centro
233,375000,3,Chalet ,https://www.indomio.es/anuncios/94519369/,Utrera,Venta,,600033539,8,Calle Juan del Río Sotomayor -  Consolación
110,265000,1,Piso ,https://www.indomio.es/anuncios/91415749/,El Vendrell,Venta,,643164722,4,Avinguda de Palfuriana -  Coma-ruga-El Francàs-Sant Salvador
435,583000,3,Chalet ,https://www.indomio.es/anuncios/95910915/,Tomares,Venta,,616483689,7,Avenida de Andalucía -  Centro
70,145000,1,Ático ,https://www.indomio.es/anuncios/94531665/,El Vendrell,Venta,,636778412,4,Avinguda de Catalunya -  Ponent-França
112,179000,2,Piso ,https://www.indomio.es/anuncios/95060051/,Valladolid,Venta,,658778827,6,Calle Mateo Seoane Sobral -  Parquesol
100,97000,1,Piso ,https://www.indomio.es/anuncios/95851483/,Talavera de la Reina,Venta,,619325636,4,Plaza de la Hispanidad - Estudio Plaza de la Hispanidad
70,180000,1,Piso ,https://www.indomio.es/anuncios/95426067/,Cambrils,Venta,,600222504,3,Carrer Baronia - Estudio Carrer Baronia 24
93,130000,2,Piso,https://www.indomio.es/anuncios/95120035/,Tordesillas,Venta,,,5,Calle Gutiérrez Mellado
90,350000,1,Piso ,https://www.indomio.es/anuncios/91588607/,Sevilla,Venta,,,3,Tablada - Calle Hispano Aviación -  Tablada
85,89000,1,Piso ,https://www.indomio.es/anuncios/94116785/,Écija,Venta,,695223446,4,Plaza del Matadero
238,259000,3,Chalet ,https://www.indomio.es/anuncios/95334521/,Seseña,Venta,,629153157,6,Calle Alcazaba -  Torrecastillo
100,160000,3,Casa adosada ,https://www.indomio.es/anuncios/95832255/,Sanlúcar la Mayor,Venta,,609706541,7,Calle Miguel de Cervantes
48,89000,1,Piso ,https://www.indomio.es/anuncios/93377073/,Sevilla,Venta,,601120806,4,León XIII-Cruz Roja - Calle Cereza -  León XIII-Cruz Roja
103,209000,2,Piso,https://www.indomio.es/anuncios/95033313/,El Vendrell,Venta,,,5,Carrer Esparver -  Coma-ruga-El Francàs-Sant Salvador
252,155000,2,Casa pareada ,https://www.indomio.es/anuncios/91437361/,Yuncler,Venta,Rafael González machuca,686863044,6,Calle Lorenzo Carrillo Rojas
86,50000,1,Casa adosada ,https://www.indomio.es/anuncios/92247179/,Pilas,Venta,,685233465,4,Calle Hermanos Machado
265,650000,2,Cortijo ,https://www.indomio.es/anuncios/91280319/,Pilas,Venta | Inmueble con ingresos | Alquiler con opción a compra,,657580520,7,Carretera Antigua de Hinojos
3250,360000,3,Chalet ,https://www.indomio.es/anuncios/94066167/,Palomares del Río,Venta,,,8,
