meters,price,bathrooms,category,link,municipality,operation,owner,phone,rooms,zone
207,46000,,Terreno urbanizable,https://www.indomio.es/anuncios/91728217/,Riudarenes,Venta,,,,Carrer Jaume Tàpies Boadas
1,200000,,Terreno urbanizable,https://www.indomio.es/anuncios/91572587/,Valdáliga,Venta,,633279176,,Barrio Requejo
600,1400000,,Terreno rústico,https://www.indomio.es/anuncios/95211025/,Villasbuenas de Gata,Venta | Inmueble con ingresos,,,1,Calle Teso de Abajo
29,2300,,Terreno urbanizable,https://www.indomio.es/anuncios/85029463/,Pinofranqueado,Venta,,679091960,,Calle Regenal Abajo H
1,35000,,Terreno urbanizable,https://www.indomio.es/anuncios/95263953/,Galisteo,Venta,,,,Avenida del Puente Romano
10,310000,,Terreno rústico,https://www.indomio.es/anuncios/95066313/,El Ejido,Venta,,653784613,,
325,95000,,Terreno urbanizable,https://www.indomio.es/anuncios/91539073/,Plasencia,Venta,,,,Calle Madroño
115,19000,,Terreno urbanizable,https://www.indomio.es/anuncios/95068549/,Huércal-Overa,Venta,,610960167,,Calle Estación
1,1800000,,Terreno urbanizable,https://www.indomio.es/anuncios/94365867/,Vera,Venta,,,,Carretera de Villaricos
1,145000,,Terreno urbanizable,https://www.indomio.es/anuncios/92554171/,Piélagos,Venta,,,,Barrio Solarana
113,35000,,Terreno urbanizable,https://www.indomio.es/anuncios/94067087/,Sant Pere de Riudebitlles,Venta,,699689937,,Carrer del Sol
786,110040,,Terreno urbanizable,https://www.indomio.es/anuncios/93546611/,La Torre d'en Doménec,Venta,,696784550,,Calle de la Travessa
1,122000,,Terreno urbanizable,https://www.indomio.es/anuncios/95551423/,Sanlúcar de Barrameda,Venta,,,,Calle Miguel de Rodas
600,200000,,Terreno rústico,https://www.indomio.es/anuncios/90881849/,Córdoba,Venta,Samu El Xam,657801134,,Las Solanas del Pilar
612,117000,,Terreno urbanizable,https://www.indomio.es/anuncios/95464049/,Sant Pere de Ribes,Venta,,,,Avinguda de Sant Pere de Ribes
473,75000,,Terreno urbanizable,https://www.indomio.es/anuncios/87073665/,Sant Esteve Sesrovires,Venta,,673436206,,Carrer de Garbí
5,18000,,Terreno rústico,https://www.indomio.es/anuncios/94415717/,Millanes,Venta,,600094439,,CC-80
500,20000,,Terreno rústico,https://www.indomio.es/anuncios/94246903/,Chiclana de la Frontera,Venta,,610419763,,
,299000,,Terreno urbanizable,https://www.indomio.es/anuncios/92977193/,Sant Cugat del Vallès,Venta,,,,Avinguda d'Antoni Griera
500,38000,,Terreno no urbanizable,https://www.indomio.es/anuncios/94447311/,Chiclana de la Frontera,Venta,,680239006,,Camino del Manzanares
900,50000,,Terreno urbanizable,https://www.indomio.es/anuncios/90744501/,Maçanet de La Selva,Venta,,,,Carrer Sant Marc
803,4000000,,Terreno rústico,https://www.indomio.es/anuncios/92969193/,Siurana,Venta,,605057531,1,Carrer Nou
6,660000,,Terreno urbanizable,https://www.indomio.es/anuncios/92109619/,Castellón de la Plana - Castelló de la Plana,Venta,,609310833,,Camino Viejo de Alcora
1,19500,,Terreno urbanizable,https://www.indomio.es/anuncios/95585587/,Siero,Venta,,677316518,,Alameda Castiello
892,50000,,Terreno urbanizable,https://www.indomio.es/anuncios/93590951/,Sils,Venta,,657924656,,Carrer Oliver
1,179200,,Terreno urbanizable,https://www.indomio.es/anuncios/93549641/,La Torre d'en Doménec,Venta,,,,Calle Castellón
994,72000,,Terreno urbanizable,https://www.indomio.es/anuncios/86301995/,Olivella,Venta,,,,Carrer de la Via Làctea
6,650000,,Terreno rústico,https://www.indomio.es/anuncios/95589747/,Salas,Venta,,629748787,,AS-15
1,60000,,Terreno urbanizable,https://www.indomio.es/anuncios/94347867/,Palafolls,Venta,,639265558,,Carrer dels Gladiols
560,290000,,Terreno urbanizable,https://www.indomio.es/anuncios/91717823/,Mataró,Venta,,611010117,,Via Europa
882,13000,,Terreno urbanizable,https://www.indomio.es/anuncios/91930091/,Mediona,Venta,,644895283,,Avinguda de Maristany
320,79700,,Terreno rústico,https://www.indomio.es/anuncios/91085513/,Benicarló,Venta,,633489700,,Calle de Alcalá de Chivert
1,65000,,Terreno urbanizable,https://www.indomio.es/anuncios/92838879/,La Carlota,Venta,,,,Avenida de las Dueñas
15,14500,,Terreno rústico,https://www.indomio.es/anuncios/91290169/,Huércal-Overa,Venta | Alquiler con opción a compra,,,,AL-9105
1,65000,,Terreno rústico,https://www.indomio.es/anuncios/90912525/,Martorell,Venta,,,,Camí de Can Sunyolet i l'Ermita
6,850000,,Terreno urbanizable,https://www.indomio.es/anuncios/90295175/,San Roque,Venta,,,,Urbanización Residencial Vista Alegre
1,229000,,Terreno urbanizable,https://www.indomio.es/anuncios/94151857/,La Línea de la Concepción,Venta,,646714489,,Calle Cuesta de Levante
350,125000,,Terreno rústico,https://www.indomio.es/anuncios/92347199/,Chiclana de la Frontera,Venta,,616784101,,Carretera de Medina
32,145000,,Terreno rústico,https://www.indomio.es/anuncios/87183835/,Benicarló,Venta | Inmueble con ingresos | Alquiler con opción a compra,,,,Camino de la Fossa del Pastor
1,70000,,Terreno urbanizable,https://www.indomio.es/anuncios/90110939/,Cudillero,Venta,,634783051,,Albuerne
800,25000,,Terreno urbanizable,https://www.indomio.es/anuncios/87084283/,Fogars de la Selva,Venta,,674116678,,Carrer Tarragona
1,130000,,Terreno urbanizable,https://www.indomio.es/anuncios/92447121/,Córdoba,Venta,,607485654,,Calle Guadamacilero Antón de Valdelo
482,695000,,Terreno rústico,https://www.indomio.es/anuncios/89863937/,Costur,Venta,,,,"Mas de Marco s/n, "
160,32100,,Terreno urbanizable,https://www.indomio.es/anuncios/91933871/,El Pla del Penedès,Venta,,670294783,,Carrer del Sol
3,150000,,Terreno urbanizable,https://www.indomio.es/anuncios/86272315/,Tabernas,Venta,,,,Calle Alemania
2,110000,,Terreno rústico,https://www.indomio.es/anuncios/94986137/,Chiclana de la Frontera,Venta,,647079347,,Camino de Melilla
22,130000,,Terreno urbanizable,https://www.indomio.es/anuncios/95263309/,El Papiol,Venta,,,,Carrer de Bolívia
1,50000,,Terreno urbanizable,https://www.indomio.es/anuncios/95959805/,Cudillero,Venta,,630135177,,Veiga
703,55000,,Terreno urbanizable,https://www.indomio.es/anuncios/94138679/,Corbera de Llobregat,Venta,,629325558,,Carrer de Salvador Dalí
46,180000,,Terreno rústico,https://www.indomio.es/anuncios/94305219/,Fuente Obejuna,Venta,Ivan Amaya-Rico,,,Carretera a Fuente Obejuna
320,75000,,Terreno urbanizable,https://www.indomio.es/anuncios/95098275/,Benicarló,Venta,,633489700,,Carrer Alcalà de Xivert
2,70000,,Terreno urbanizable,https://www.indomio.es/anuncios/92526121/,Corbera de Llobregat,Venta,,,,Carrer de l'Óssa Major
900,65000,,Terreno urbanizable,https://www.indomio.es/anuncios/95378021/,Castellnou de Bages,Venta,,686516406,,Carrer La Riera
